nombre,kilometraje,estado,combustible,carroceria,traccion,transmision,asientos,color,verificacion,precio
Volkswagen TIGUAN 2020,50000,Usado,Gasolina,SUV,4x2,Automática,Tela,Gris plata,,"$16,499 "
Kia RIO 2023,58000,Usado,Gasolina,Sedan,4x2,Automática,Tela,Blanco,,"$13,599 "
Toyota 4Runner 2004,250000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Negro,,"$9,000 "
Audi Q5 2015,74,Usado,Gasolina,SUV,4x4,Automática,Cuero,Blanco,,"$13,000 "
Nissan Kicks 2018,71000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Azul,,"$15,000 "
Subaru WRX 2018,65000,Usado,Gasolina,Sedan,4x4,Manual,Tela,Blanco,,"$19,000 "
Toyota Prado TXL 2014,140000,Usado,Gasolina,SUV,4x4,Automática,Tela,Gris,,"$24,900 "
Mitsubishi Outlander Sport 2015,68750,Usado,Gasolina,SUV,4x4,Automática,Cuero,Rojo,,"$13,900 "
Mitsubishi Montero Sport 2017,129000,Usado,Diesel,SUV,4x4,Automática,Cuero,Negro,,"$26,900 "
Chevrolet Equinox EV 2020,15000,Usado,Gasolina,SUV,4x2,Automática,5,Gris,,"$15,900 "
Maserati Levante S Negociable 2022,14430,Usado,Gasolina,SUV,4x4,Automática,Cuero,Grigio,,"$86,250 "
TOYOTA HILUX 2019,83000,Usado,Diesel,Pickup,4x4,Automática,Tela,Gris,,"$34,995 "
Ford F-150 Raptor 2014,74000,Usado,Gasolina,Pickup,4x4,Automática,Cuero,Negro,,"$33,500 "
Ford F150 Lariat 2017,98000,Usado,Gasolina,Pickup,4x4,Automática,Cuero,Gris,,"$33,000 "
BMW 640 2013,100000,Usado,Gasolina,Sedan,4x2,Automática,cuero,negro,,"$9,700 "
Kia RIO HATCHBACK 2014,80500,Usado,Gasolina,Hatchback,4x2,Automática,TELA,AZUL,,"$7,000 "
Hyundai EON 2014,139000,Usado,Gasolina,Hatchback,4x2,Manual,Cuero,Azul electrico,,"$3,200 "
Toyota Yaris S FULL 2020,101244,Usado,Gasolina,Hatchback,4x2,Automática,Tela,Blanco perla,,"$11,000 "
ACURA MDX 2022,33000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$49,995 "
Hyundai Tucson 2016,114203,Usado,Gasolina,SUV,4x2,Automática,Tela,Plateado,,"$10,900 "
Mitsubishi Asx 2013,152000,Usado,Gasolina,SUV,4x4,Automática,Tela,Negro,,"$7,700 "
Suzuki Vitara 2015,119000,Usado,Gasolina,SUV,4x2,Automática,Tela,Blanco,,"$8,540 "
Ford Figo 2020,53000,Usado,Gasolina,Sedan,4x2,Automática,Tela,Negro,,"$6,800 "
Nissan Xtrail 2021,80000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Naranja,,"$23,500 "
Acura 2019,68000,Usado,Gasolina,SUV,4x4,Automática,Cuero rojo con negro,Blanco,,"$33,550 "
Audi Q3 Sportback 2014,107821,Usado,Gasolina,SUV,4x2,Automática,Cuero,Blanco,,"$8,500 "
Ford Ranger XL 2016,170000,Usado,Diesel,Pickup,4x4,Manual,Tela,Black,,"$14,750 "
FORD BRONCO SPORT 2023,19000,Usado,Gasolina,SUV,4x4,Automática,Tela,NARDO GRAY,,"$44,995 "
TOYOTA COROLLA SE 2022,35,Usado,Gasolina,Sedan,4x2,Automática,Tela,Negro,,"$24,995 "
Mahindra Pik Up 2.5 2016,57640,Usado,Diesel,Pickup,4x4,Manual,Tela,Blanco,,"$10,500 "
Honda Crv 2019,115000,Usado,Gasolina,SUV,4x4,Automática,Asientos de tela,Negro,,"$19,990 "
HYUDANI CRETA 2018,87500,Usado,Gasolina,SUV,4x2,Automática,TELA,BLANCO,,"$9,250 "
Geely Coolray 2023,27000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$18,700 "
BMW 218i Gran Coupï¿½ 2020,42000,Usado,Gasolina,Coupe,4x2,Automática,Cuero,Blanco,,"$20,000 "
Peugeot 301 2015,122000,Usado,Gasolina,Sedan,4x2,Automática,Cuero,Blanco,,"$6,500 "
Acura ILX 2017,45000,Usado,Gasolina,Sedan,4x2,Automática,Cuero,Gris,,"$13,450 "
Toyota Rav 4 2017,49000,Usado,Gasolina,SUV,4x2,Automática,tela,Gris ratón,,"$20,000 "
Isuzu ISUZU 1993,0,Usado,Gasolina,Pickup,4x2,Manual,Tela,Negro,,"$4,500 "
Volkswagen TIGUAN 2013,85776,Usado,Gasolina,SUV,4x2,Automática,Cuero,Negro,,"$6,500 "
Chevrolet Traverse 2022,37000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$43,000 "
Audi Q3 2012,71000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Gris,,"$7,500 "
Jeep Grand Cherokee Laredo 2020,37000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Sting grey,,"$45,000 "
Hyundai Tucson 2010,215000,Usado,Gasolina,SUV,4x2,Automática,Tela,Plateado,,"$4,500 "
Mazda CX-9 2016,94918,Usado,Gasolina,SUV,4x4,Automática,Cuero,Gris plateado,,"$12,000 "
Ford Ford EDGE SEL 2013,108000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Gris plateado,,"$7,900 "
Mazda Cx-5 2020,29000,Usado,Gasolina,Coupe,4x4,Automática,Tela,Negro,,"$20,000 "
JEEP WRANGLER 2024,14000,Usado,Gasolina,SUV,4x4,Automática,Tela,Gris,,"$59,995 "
Audi Q3 2016,128000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$8,999 "
Land Rover Range Rover Evoque 2012,110000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Roja,,"$11,600 "
Hyundai Tucson 2022,69900,Usado,Gasolina,SUV,4x2,Automática,Tela,Chocolate,,"$20,899 "
Volkswagen TIGUAN 2020,50000,Usado,Gasolina,SUV,4x2,Automática,Tela,Gris plata,,"$16,499 "
Kia RIO 2023,58000,Usado,Gasolina,Sedan,4x2,Automática,Tela,Blanco,,"$13,599 "
Toyota 4Runner 2004,250000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Negro,,"$9,000 "
Audi Q5 2015,74,Usado,Gasolina,SUV,4x4,Automática,Cuero,Blanco,,"$13,000 "
Nissan Kicks 2018,71000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Azul,,"$15,000 "
Subaru WRX 2018,65000,Usado,Gasolina,Sedan,4x4,Manual,Tela,Blanco,,"$19,000 "
Toyota Prado TXL 2014,140000,Usado,Gasolina,SUV,4x4,Automática,Tela,Gris,,"$24,900 "
Mitsubishi Outlander Sport 2015,68750,Usado,Gasolina,SUV,4x4,Automática,Cuero,Rojo,,"$13,900 "
Mitsubishi Montero Sport 2017,129000,Usado,Diesel,SUV,4x4,Automática,Cuero,Negro,,"$26,900 "
Chevrolet Equinox EV 2020,15000,Usado,Gasolina,SUV,4x2,Automática,5,Gris,,"$15,900 "
Ford Ranger WILDTRAK 2019,2900,Usado,Diesel,Pickup,4x4,Automática,Cuero,Blanco,,"$36,900 "
Maserati Levante S Negociable 2022,14430,Usado,Gasolina,SUV,4x4,Automática,Cuero,Grigio,,"$86,250 "
TOYOTA HILUX 2019,83000,Usado,Diesel,Pickup,4x4,Automática,Tela,Gris,,"$34,995 "
Ford F-150 Raptor 2014,74000,Usado,Gasolina,Pickup,4x4,Automática,Cuero,Negro,,"$33,500 "
Ford F150 Lariat 2017,98000,Usado,Gasolina,Pickup,4x4,Automática,Cuero,Gris,,"$33,000 "
BMW 640 2013,100000,Usado,Gasolina,Sedan,4x2,Automática,cuero,negro,,"$9,700 "
Kia RIO HATCHBACK 2014,80500,Usado,Gasolina,Hatchback,4x2,Automática,TELA,AZUL,,"$7,000 "
Hyundai EON 2014,139000,Usado,Gasolina,Hatchback,4x2,Manual,Cuero,Azul electrico,,"$3,200 "
Toyota Yaris S FULL 2020,101244,Usado,Gasolina,Hatchback,4x2,Automática,Tela,Blanco perla,,"$11,000 "
ACURA MDX 2022,33000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$49,995 "
Hyundai Tucson 2016,114203,Usado,Gasolina,SUV,4x2,Automática,Tela,Plateado,,"$10,900 "
Mitsubishi Asx 2013,152000,Usado,Gasolina,SUV,4x4,Automática,Tela,Negro,,"$7,700 "
Suzuki Vitara 2015,119000,Usado,Gasolina,SUV,4x2,Automática,Tela,Blanco,,"$8,540 "
Ford Figo 2020,53000,Usado,Gasolina,Sedan,4x2,Automática,Tela,Negro,,"$6,800 "
Nissan Xtrail 2021,80000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Naranja,,"$23,500 "
Acura 2019,68000,Usado,Gasolina,SUV,4x4,Automática,Cuero rojo con negro,Blanco,,"$33,550 "
Audi Q3 Sportback 2014,107821,Usado,Gasolina,SUV,4x2,Automática,Cuero,Blanco,,"$8,500 "
Ford Ranger XL 2016,170000,Usado,Diesel,Pickup,4x4,Manual,Tela,Black,,"$14,750 "
FORD BRONCO SPORT 2023,19000,Usado,Gasolina,SUV,4x4,Automática,Tela,NARDO GRAY,,"$44,995 "
TOYOTA COROLLA SE 2022,35,Usado,Gasolina,Sedan,4x2,Automática,Tela,Negro,,"$24,995 "
Mahindra Pik Up 2.5 2016,57640,Usado,Diesel,Pickup,4x4,Manual,Tela,Blanco,,"$10,500 "
Honda Crv 2019,115000,Usado,Gasolina,SUV,4x4,Automática,Asientos de tela,Negro,,"$19,990 "
HYUDANI CRETA 2018,87500,Usado,Gasolina,SUV,4x2,Automática,TELA,BLANCO,,"$9,250 "
Geely Coolray 2023,27000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$18,700 "
BMW 218i Gran Coupï¿½ 2020,42000,Usado,Gasolina,Coupe,4x2,Automática,Cuero,Blanco,,"$20,000 "
Peugeot 301 2015,122000,Usado,Gasolina,Sedan,4x2,Automática,Cuero,Blanco,,"$6,500 "
Acura ILX 2017,45000,Usado,Gasolina,Sedan,4x2,Automática,Cuero,Gris,,"$13,450 "
Toyota Rav 4 2017,49000,Usado,Gasolina,SUV,4x2,Automática,tela,Gris ratón,,"$20,000 "
Isuzu ISUZU 1993,0,Usado,Gasolina,Pickup,4x2,Manual,Tela,Negro,,"$4,500 "
Volkswagen TIGUAN 2013,85776,Usado,Gasolina,SUV,4x2,Automática,Cuero,Negro,,"$6,500 "
Chevrolet Traverse 2022,37000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$43,000 "
Audi Q3 2012,71000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Gris,,"$7,500 "
Jeep Grand Cherokee Laredo 2020,37000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Sting grey,,"$45,000 "
Hyundai Tucson 2010,215000,Usado,Gasolina,SUV,4x2,Automática,Tela,Plateado,,"$4,500 "
Mazda CX-9 2016,94918,Usado,Gasolina,SUV,4x4,Automática,Cuero,Gris plateado,,"$12,000 "
Ford Ford EDGE SEL 2013,108000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Gris plateado,,"$7,900 "
Mazda Cx-5 2020,29000,Usado,Gasolina,Coupe,4x4,Automática,Tela,Negro,,"$20,000 "
JEEP WRANGLER 2024,14000,Usado,Gasolina,SUV,4x4,Automática,Tela,Gris,,"$59,995 "
Audi Q3 2016,128000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$8,999 "
Land Rover Range Rover Evoque 2012,110000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Roja,,"$11,600 "
Hyundai Tucson 2022,69900,Usado,Gasolina,SUV,4x2,Automática,Tela,Chocolate,,"$20,899 "
Volkswagen TIGUAN 2020,50000,Usado,Gasolina,SUV,4x2,Automática,Tela,Gris plata,,"$16,499 "
Kia RIO 2023,58000,Usado,Gasolina,Sedan,4x2,Automática,Tela,Blanco,,"$13,599 "
Toyota 4Runner 2004,250000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Negro,,"$9,000 "
Audi Q5 2015,74,Usado,Gasolina,SUV,4x4,Automática,Cuero,Blanco,,"$13,000 "
Nissan Kicks 2018,71000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Azul,,"$15,000 "
Subaru WRX 2018,65000,Usado,Gasolina,Sedan,4x4,Manual,Tela,Blanco,,"$19,000 "
Toyota Prado TXL 2014,140000,Usado,Gasolina,SUV,4x4,Automática,Tela,Gris,,"$24,900 "
Mitsubishi Outlander Sport 2015,68750,Usado,Gasolina,SUV,4x4,Automática,Cuero,Rojo,,"$13,900 "
Mitsubishi Montero Sport 2017,129000,Usado,Diesel,SUV,4x4,Automática,Cuero,Negro,,"$26,900 "
Chevrolet Equinox EV 2020,15000,Usado,Gasolina,SUV,4x2,Automática,5,Gris,,"$15,900 "
Ford Ranger WILDTRAK 2019,2900,Usado,Diesel,Pickup,4x4,Automática,Cuero,Blanco,,"$36,900 "
Ford Mustang 2015,67000,Usado,Gasolina,Coupe,4x2,Manual,Cuero,Negro,,"$22,400 "
Maserati Levante S Negociable 2022,14430,Usado,Gasolina,SUV,4x4,Automática,Cuero,Grigio,,"$86,250 "
TOYOTA HILUX 2019,83000,Usado,Diesel,Pickup,4x4,Automática,Tela,Gris,,"$34,995 "
Ford F-150 Raptor 2014,74000,Usado,Gasolina,Pickup,4x4,Automática,Cuero,Negro,,"$33,500 "
Ford F150 Lariat 2017,98000,Usado,Gasolina,Pickup,4x4,Automática,Cuero,Gris,,"$33,000 "
BMW 640 2013,100000,Usado,Gasolina,Sedan,4x2,Automática,cuero,negro,,"$9,700 "
Kia RIO HATCHBACK 2014,80500,Usado,Gasolina,Hatchback,4x2,Automática,TELA,AZUL,,"$7,000 "
Hyundai EON 2014,139000,Usado,Gasolina,Hatchback,4x2,Manual,Cuero,Azul electrico,,"$3,200 "
Toyota Yaris S FULL 2020,101244,Usado,Gasolina,Hatchback,4x2,Automática,Tela,Blanco perla,,"$11,000 "
ACURA MDX 2022,33000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$49,995 "
Hyundai Tucson 2016,114203,Usado,Gasolina,SUV,4x2,Automática,Tela,Plateado,,"$10,900 "
Mitsubishi Asx 2013,152000,Usado,Gasolina,SUV,4x4,Automática,Tela,Negro,,"$7,700 "
Suzuki Vitara 2015,119000,Usado,Gasolina,SUV,4x2,Automática,Tela,Blanco,,"$8,540 "
Ford Figo 2020,53000,Usado,Gasolina,Sedan,4x2,Automática,Tela,Negro,,"$6,800 "
Nissan Xtrail 2021,80000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Naranja,,"$23,500 "
Acura 2019,68000,Usado,Gasolina,SUV,4x4,Automática,Cuero rojo con negro,Blanco,,"$33,550 "
Audi Q3 Sportback 2014,107821,Usado,Gasolina,SUV,4x2,Automática,Cuero,Blanco,,"$8,500 "
Ford Ranger XL 2016,170000,Usado,Diesel,Pickup,4x4,Manual,Tela,Black,,"$14,750 "
FORD BRONCO SPORT 2023,19000,Usado,Gasolina,SUV,4x4,Automática,Tela,NARDO GRAY,,"$44,995 "
TOYOTA COROLLA SE 2022,35,Usado,Gasolina,Sedan,4x2,Automática,Tela,Negro,,"$24,995 "
Mahindra Pik Up 2.5 2016,57640,Usado,Diesel,Pickup,4x4,Manual,Tela,Blanco,,"$10,500 "
Honda Crv 2019,115000,Usado,Gasolina,SUV,4x4,Automática,Asientos de tela,Negro,,"$19,990 "
HYUDANI CRETA 2018,87500,Usado,Gasolina,SUV,4x2,Automática,TELA,BLANCO,,"$9,250 "
Geely Coolray 2023,27000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$18,700 "
BMW 218i Gran Coupï¿½ 2020,42000,Usado,Gasolina,Coupe,4x2,Automática,Cuero,Blanco,,"$20,000 "
Peugeot 301 2015,122000,Usado,Gasolina,Sedan,4x2,Automática,Cuero,Blanco,,"$6,500 "
Acura ILX 2017,45000,Usado,Gasolina,Sedan,4x2,Automática,Cuero,Gris,,"$13,450 "
Toyota Rav 4 2017,49000,Usado,Gasolina,SUV,4x2,Automática,tela,Gris ratón,,"$20,000 "
Isuzu ISUZU 1993,0,Usado,Gasolina,Pickup,4x2,Manual,Tela,Negro,,"$4,500 "
Volkswagen TIGUAN 2013,85776,Usado,Gasolina,SUV,4x2,Automática,Cuero,Negro,,"$6,500 "
Chevrolet Traverse 2022,37000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$43,000 "
Audi Q3 2012,71000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Gris,,"$7,500 "
Jeep Grand Cherokee Laredo 2020,37000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Sting grey,,"$45,000 "
Hyundai Tucson 2010,215000,Usado,Gasolina,SUV,4x2,Automática,Tela,Plateado,,"$4,500 "
Mazda CX-9 2016,94918,Usado,Gasolina,SUV,4x4,Automática,Cuero,Gris plateado,,"$12,000 "
Ford Ford EDGE SEL 2013,108000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Gris plateado,,"$7,900 "
Mazda Cx-5 2020,29000,Usado,Gasolina,Coupe,4x4,Automática,Tela,Negro,,"$20,000 "
JEEP WRANGLER 2024,14000,Usado,Gasolina,SUV,4x4,Automática,Tela,Gris,,"$59,995 "
Audi Q3 2016,128000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$8,999 "
Land Rover Range Rover Evoque 2012,110000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Roja,,"$11,600 "
Hyundai Tucson 2022,69900,Usado,Gasolina,SUV,4x2,Automática,Tela,Chocolate,,"$20,899 "
Volkswagen TIGUAN 2020,50000,Usado,Gasolina,SUV,4x2,Automática,Tela,Gris plata,,"$16,499 "
Kia RIO 2023,58000,Usado,Gasolina,Sedan,4x2,Automática,Tela,Blanco,,"$13,599 "
Toyota 4Runner 2004,250000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Negro,,"$9,000 "
Audi Q5 2015,74,Usado,Gasolina,SUV,4x4,Automática,Cuero,Blanco,,"$13,000 "
Nissan Kicks 2018,71000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Azul,,"$15,000 "
Subaru WRX 2018,65000,Usado,Gasolina,Sedan,4x4,Manual,Tela,Blanco,,"$19,000 "
Toyota Prado TXL 2014,140000,Usado,Gasolina,SUV,4x4,Automática,Tela,Gris,,"$24,900 "
Mitsubishi Outlander Sport 2015,68750,Usado,Gasolina,SUV,4x4,Automática,Cuero,Rojo,,"$13,900 "
Mitsubishi Montero Sport 2017,129000,Usado,Diesel,SUV,4x4,Automática,Cuero,Negro,,"$26,900 "
Chevrolet Equinox EV 2020,15000,Usado,Gasolina,SUV,4x2,Automática,5,Gris,,"$15,900 "
Ford Ranger WILDTRAK 2019,2900,Usado,Diesel,Pickup,4x4,Automática,Cuero,Blanco,,"$36,900 "
Ford Mustang 2015,67000,Usado,Gasolina,Coupe,4x2,Manual,Cuero,Negro,,"$22,400 "
Hyundai EON 2017,84000,Usado,Gasolina,Hatchback,4x2,Manual,Cuerina,Azul,,"$3,500 "
Maserati Levante S Negociable 2022,14430,Usado,Gasolina,SUV,4x4,Automática,Cuero,Grigio,,"$86,250 "
TOYOTA HILUX 2019,83000,Usado,Diesel,Pickup,4x4,Automática,Tela,Gris,,"$34,995 "
Ford F-150 Raptor 2014,74000,Usado,Gasolina,Pickup,4x4,Automática,Cuero,Negro,,"$33,500 "
Ford F150 Lariat 2017,98000,Usado,Gasolina,Pickup,4x4,Automática,Cuero,Gris,,"$33,000 "
BMW 640 2013,100000,Usado,Gasolina,Sedan,4x2,Automática,cuero,negro,,"$9,700 "
Kia RIO HATCHBACK 2014,80500,Usado,Gasolina,Hatchback,4x2,Automática,TELA,AZUL,,"$7,000 "
Hyundai EON 2014,139000,Usado,Gasolina,Hatchback,4x2,Manual,Cuero,Azul electrico,,"$3,200 "
Toyota Yaris S FULL 2020,101244,Usado,Gasolina,Hatchback,4x2,Automática,Tela,Blanco perla,,"$11,000 "
ACURA MDX 2022,33000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$49,995 "
Hyundai Tucson 2016,114203,Usado,Gasolina,SUV,4x2,Automática,Tela,Plateado,,"$10,900 "
Mitsubishi Asx 2013,152000,Usado,Gasolina,SUV,4x4,Automática,Tela,Negro,,"$7,700 "
Suzuki Vitara 2015,119000,Usado,Gasolina,SUV,4x2,Automática,Tela,Blanco,,"$8,540 "
Ford Figo 2020,53000,Usado,Gasolina,Sedan,4x2,Automática,Tela,Negro,,"$6,800 "
Nissan Xtrail 2021,80000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Naranja,,"$23,500 "
Acura 2019,68000,Usado,Gasolina,SUV,4x4,Automática,Cuero rojo con negro,Blanco,,"$33,550 "
Audi Q3 Sportback 2014,107821,Usado,Gasolina,SUV,4x2,Automática,Cuero,Blanco,,"$8,500 "
Ford Ranger XL 2016,170000,Usado,Diesel,Pickup,4x4,Manual,Tela,Black,,"$14,750 "
FORD BRONCO SPORT 2023,19000,Usado,Gasolina,SUV,4x4,Automática,Tela,NARDO GRAY,,"$44,995 "
TOYOTA COROLLA SE 2022,35,Usado,Gasolina,Sedan,4x2,Automática,Tela,Negro,,"$24,995 "
Mahindra Pik Up 2.5 2016,57640,Usado,Diesel,Pickup,4x4,Manual,Tela,Blanco,,"$10,500 "
Honda Crv 2019,115000,Usado,Gasolina,SUV,4x4,Automática,Asientos de tela,Negro,,"$19,990 "
HYUDANI CRETA 2018,87500,Usado,Gasolina,SUV,4x2,Automática,TELA,BLANCO,,"$9,250 "
Geely Coolray 2023,27000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$18,700 "
BMW 218i Gran Coupï¿½ 2020,42000,Usado,Gasolina,Coupe,4x2,Automática,Cuero,Blanco,,"$20,000 "
Peugeot 301 2015,122000,Usado,Gasolina,Sedan,4x2,Automática,Cuero,Blanco,,"$6,500 "
Acura ILX 2017,45000,Usado,Gasolina,Sedan,4x2,Automática,Cuero,Gris,,"$13,450 "
Toyota Rav 4 2017,49000,Usado,Gasolina,SUV,4x2,Automática,tela,Gris ratón,,"$20,000 "
Isuzu ISUZU 1993,0,Usado,Gasolina,Pickup,4x2,Manual,Tela,Negro,,"$4,500 "
Volkswagen TIGUAN 2013,85776,Usado,Gasolina,SUV,4x2,Automática,Cuero,Negro,,"$6,500 "
Chevrolet Traverse 2022,37000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$43,000 "
Audi Q3 2012,71000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Gris,,"$7,500 "
Jeep Grand Cherokee Laredo 2020,37000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Sting grey,,"$45,000 "
Hyundai Tucson 2010,215000,Usado,Gasolina,SUV,4x2,Automática,Tela,Plateado,,"$4,500 "
Mazda CX-9 2016,94918,Usado,Gasolina,SUV,4x4,Automática,Cuero,Gris plateado,,"$12,000 "
Ford Ford EDGE SEL 2013,108000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Gris plateado,,"$7,900 "
Mazda Cx-5 2020,29000,Usado,Gasolina,Coupe,4x4,Automática,Tela,Negro,,"$20,000 "
JEEP WRANGLER 2024,14000,Usado,Gasolina,SUV,4x4,Automática,Tela,Gris,,"$59,995 "
Audi Q3 2016,128000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$8,999 "
Land Rover Range Rover Evoque 2012,110000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Roja,,"$11,600 "
Hyundai Tucson 2022,69900,Usado,Gasolina,SUV,4x2,Automática,Tela,Chocolate,,"$20,899 "
Volkswagen TIGUAN 2020,50000,Usado,Gasolina,SUV,4x2,Automática,Tela,Gris plata,,"$16,499 "
Kia RIO 2023,58000,Usado,Gasolina,Sedan,4x2,Automática,Tela,Blanco,,"$13,599 "
Toyota 4Runner 2004,250000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Negro,,"$9,000 "
Audi Q5 2015,74,Usado,Gasolina,SUV,4x4,Automática,Cuero,Blanco,,"$13,000 "
Nissan Kicks 2018,71000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Azul,,"$15,000 "
Subaru WRX 2018,65000,Usado,Gasolina,Sedan,4x4,Manual,Tela,Blanco,,"$19,000 "
Toyota Prado TXL 2014,140000,Usado,Gasolina,SUV,4x4,Automática,Tela,Gris,,"$24,900 "
Mitsubishi Outlander Sport 2015,68750,Usado,Gasolina,SUV,4x4,Automática,Cuero,Rojo,,"$13,900 "
Mitsubishi Montero Sport 2017,129000,Usado,Diesel,SUV,4x4,Automática,Cuero,Negro,,"$26,900 "
Chevrolet Equinox EV 2020,15000,Usado,Gasolina,SUV,4x2,Automática,5,Gris,,"$15,900 "
Ford Ranger WILDTRAK 2019,2900,Usado,Diesel,Pickup,4x4,Automática,Cuero,Blanco,,"$36,900 "
Ford Mustang 2015,67000,Usado,Gasolina,Coupe,4x2,Manual,Cuero,Negro,,"$22,400 "
Hyundai EON 2017,84000,Usado,Gasolina,Hatchback,4x2,Manual,Cuerina,Azul,,"$3,500 "
Dodge Ram 1500 2015,135800,Usado,Gasolina,Pickup,4x4,Automática,Cuero,Blanco,,"$18,500 "
Maserati Levante S Negociable 2022,14430,Usado,Gasolina,SUV,4x4,Automática,Cuero,Grigio,,"$86,250 "
TOYOTA HILUX 2019,83000,Usado,Diesel,Pickup,4x4,Automática,Tela,Gris,,"$34,995 "
Ford F-150 Raptor 2014,74000,Usado,Gasolina,Pickup,4x4,Automática,Cuero,Negro,,"$33,500 "
Ford F150 Lariat 2017,98000,Usado,Gasolina,Pickup,4x4,Automática,Cuero,Gris,,"$33,000 "
BMW 640 2013,100000,Usado,Gasolina,Sedan,4x2,Automática,cuero,negro,,"$9,700 "
Kia RIO HATCHBACK 2014,80500,Usado,Gasolina,Hatchback,4x2,Automática,TELA,AZUL,,"$7,000 "
Hyundai EON 2014,139000,Usado,Gasolina,Hatchback,4x2,Manual,Cuero,Azul electrico,,"$3,200 "
Toyota Yaris S FULL 2020,101244,Usado,Gasolina,Hatchback,4x2,Automática,Tela,Blanco perla,,"$11,000 "
ACURA MDX 2022,33000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$49,995 "
Hyundai Tucson 2016,114203,Usado,Gasolina,SUV,4x2,Automática,Tela,Plateado,,"$10,900 "
Mitsubishi Asx 2013,152000,Usado,Gasolina,SUV,4x4,Automática,Tela,Negro,,"$7,700 "
Suzuki Vitara 2015,119000,Usado,Gasolina,SUV,4x2,Automática,Tela,Blanco,,"$8,540 "
Ford Figo 2020,53000,Usado,Gasolina,Sedan,4x2,Automática,Tela,Negro,,"$6,800 "
Nissan Xtrail 2021,80000,Usado,Gasolina,SUV,4x4,Automática,Cuero,Naranja,,"$23,500 "
Acura 2019,68000,Usado,Gasolina,SUV,4x4,Automática,Cuero rojo con negro,Blanco,,"$33,550 "
Audi Q3 Sportback 2014,107821,Usado,Gasolina,SUV,4x2,Automática,Cuero,Blanco,,"$8,500 "
Ford Ranger XL 2016,170000,Usado,Diesel,Pickup,4x4,Manual,Tela,Black,,"$14,750 "
FORD BRONCO SPORT 2023,19000,Usado,Gasolina,SUV,4x4,Automática,Tela,NARDO GRAY,,"$44,995 "
TOYOTA COROLLA SE 2022,35,Usado,Gasolina,Sedan,4x2,Automática,Tela,Negro,,"$24,995 "
Mahindra Pik Up 2.5 2016,57640,Usado,Diesel,Pickup,4x4,Manual,Tela,Blanco,,"$10,500 "
Honda Crv 2019,115000,Usado,Gasolina,SUV,4x4,Automática,Asientos de tela,Negro,,"$19,990 "
HYUDANI CRETA 2018,87500,Usado,Gasolina,SUV,4x2,Automática,TELA,BLANCO,,"$9,250 "
Geely Coolray 2023,27000,Usado,Gasolina,SUV,4x2,Automática,Cuero,Gris,,"$18,700 "
